,Word,POS,Sentiment
5376,overpower,verb,negative
5377,overreach,verb,negative
5378,overrun,verb,negative
5379,overshadow,verb,negative
5380,oversight,noun,negative
5381,oversimplification,noun,negative
5382,oversimplified,adj,negative
5383,oversimplify,verb,negative
5384,oversized,adj,negative
5385,overstate,anypos,negative
5386,overstatement,adj,negative
5387,overstatement,noun,negative
5388,overstatements,anypos,negative
5389,overt,adj,neutral
5390,overtaxed,adj,negative
5391,overthrow,verb,negative
5392,overturn,verb,negative
5393,overture,adj,positive
5394,overture,noun,positive
5395,overtures,adj,neutral
5396,overtures,noun,neutral
5397,overwhelm,verb,negative
5398,overwhelming,adj,negative
5399,overwhelmingly,anypos,negative
5400,overworked,adj,negative
5401,overzealous,adj,negative
5402,overzealously,adverb,negative
5403,pacifist,noun,positive
5404,pacifists,adj,positive
5405,pacifists,noun,positive
5406,pacify,verb,neutral
5407,pain,adj,negative
5408,pain,noun,negative
5409,pain,verb,negative
5410,painful,adj,negative
5411,painfully,adverb,negative
5412,painless,adj,positive
5413,painlessly,adverb,positive
5414,pains,adj,negative
5415,pains,noun,negative
5416,painstaking,adj,positive
5417,painstakingly,adverb,positive
5418,palatable,adj,positive
5419,palatial,adj,positive
5420,pale,adj,negative
5421,pale,noun,negative
5422,palliate,verb,positive
5423,paltry,adj,negative
5424,pamper,verb,positive
5425,pan,verb,negative
5426,pandemonium,noun,negative
5427,panic,noun,negative
5428,panic,verb,negative
5429,panicky,adj,negative
5430,paradise,noun,positive
5431,paradoxical,adj,negative
5432,paradoxically,adverb,negative
5433,paralize,verb,negative
5434,paralyzed,adj,negative
5435,paramount,adj,positive
5436,paranoia,noun,negative
5437,paranoid,adj,negative
5438,parasite,noun,negative
5439,pardon,verb,positive
5440,pariah,noun,negative
5441,parody,verb,negative
5442,partiality,adj,negative
5443,partiality,noun,negative
5444,particular,adj,neutral
5445,particularly,adverb,neutral
5446,partisan,adj,negative
5447,partisan,noun,negative
5448,partisans,adj,negative
5449,partisans,noun,negative
5450,passe,adj,negative
5451,passion,noun,positive
5452,passionate,adj,positive
5453,passionately,anypos,positive
5454,passive,adj,negative
5455,passive,noun,negative
5456,passiveness,adj,negative
5457,passiveness,noun,negative
5458,pathetic,adj,negative
5459,pathetically,anypos,negative
5460,patience,noun,positive
5461,patient,adj,positive
5462,patient,adj,positive
5463,patient,noun,positive
5464,patiently,adverb,positive
5465,patriot,noun,positive
5466,patriotic,adj,positive
5467,patronize,verb,negative
5468,paucity,adj,negative
5469,paucity,noun,negative
5470,pauper,noun,negative
5471,paupers,adj,negative
5472,paupers,noun,negative
5473,payback,adj,negative
5474,payback,noun,negative
5475,peace,adj,positive
5476,peace,noun,positive
5477,peaceable,adj,positive
5478,peaceful,adj,positive
5479,peaceful,noun,positive
5480,peacefully,adverb,positive
5481,peacekeepers,adj,positive
5482,peacekeepers,noun,positive
5483,peculiar,anypos,negative
5484,peculiarly,anypos,negative
5485,pedantic,adj,negative
5486,pedestrian,adj,negative
5487,peerless,adj,positive
5488,peeve,verb,negative
5489,peeved,adj,negative
5490,peevish,adj,negative
5491,peevishly,adverb,negative
5492,penalize,verb,negative
5493,penalty,adj,negative
5494,penalty,noun,negative
5495,penetrating,adj,positive
5496,penitent,adj,positive
5497,perceptions,adj,neutral
5498,perceptions,noun,neutral
5499,perceptive,adj,positive
5500,perfect,adj,positive
5501,perfect,anypos,positive
5502,perfect,verb,positive
5503,perfection,noun,positive
5504,perfectly,anypos,positive
5505,perfidious,adj,negative
5506,perfidity,noun,negative
5507,perfunctory,adj,negative
5508,perfunctory,noun,negative
5509,perhaps,anypos,neutral
5510,peril,noun,negative
5511,perilous,adj,negative
5512,perilously,adverb,negative
5513,peripheral,adj,negative
5514,perish,verb,negative
5515,permissible,adj,positive
5516,pernicious,adj,negative
5517,perplex,verb,negative
5518,perplexed,adj,negative
5519,perplexing,anypos,negative
5520,perplexity,noun,negative
5521,persecute,verb,negative
5522,persecution,adj,negative
5523,persecution,noun,negative
5524,perseverance,noun,positive
5525,persevere,verb,positive
5526,persistence,adj,neutral
5527,persistence,noun,neutral
5528,persistent,adj,positive
5529,persistent,noun,positive
5530,personages,adj,positive
5531,personages,noun,positive
5532,personality,adj,positive
5533,personality,noun,positive
5534,perspective,adj,neutral
5535,perspective,noun,neutral
5536,perspicuous,adj,positive
5537,perspicuously,adverb,positive
5538,persuade,verb,positive
5539,persuasive,adj,positive
5540,persuasive,noun,positive
5541,persuasively,adverb,positive
5542,pertinacious,adj,negative
5543,pertinaciously,adverb,negative
5544,pertinacity,noun,negative
5545,pertinent,adj,positive
5546,perturb,verb,negative
5547,perturbed,adj,negative
5548,pervasive,adj,negative
5549,pervasive,noun,negative
5550,perverse,adj,negative
5551,perversely,anypos,negative
5552,perversion,noun,negative
5553,perversity,noun,negative
5554,pervert,verb,negative
5555,perverted,anypos,negative
5556,pessimism,noun,negative
5557,pessimistic,adj,negative
5558,pessimistically,anypos,negative
5559,pest,noun,negative
5560,pestilent,adj,negative
5561,petrify,verb,negative
5562,petrified,adj,negative
5563,pettifog,verb,negative
5564,petty,adj,negative
5565,phenomenal,adj,positive
5566,phenomenally,anypos,positive
5567,philosophize,verb,neutral
5568,phobia,noun,negative
5569,phobic,adj,negative
5570,phony,adj,negative
5571,picky,adj,negative
5572,picturesque,adj,positive
5573,piety,noun,positive
5574,pillage,verb,negative
5575,pillar,adj,positive
5576,pillar,noun,positive
5577,pillory,verb,negative
5578,pinch,noun,negative
5579,pinch,verb,negative
5580,pine,verb,negative
5581,pinnacle,noun,positive
5582,pious,adj,positive
5583,pique,verb,negative
5584,pithy,adj,positive
5585,pithy,noun,positive
5586,pitiable,adj,negative
5587,pitiful,adj,negative
5588,pitifully,adj,negative
5589,pitiless,adj,negative
5590,pitilessly,adverb,negative
5591,pittance,noun,negative
5592,pity,noun,negative
5593,pity,verb,negative
5594,pivotal,adj,neutral
5595,placate,verb,positive
5596,placid,adj,positive
5597,plagiarize,verb,negative
5598,plague,adj,negative
5599,plague,noun,negative
5600,plague,verb,negative
5601,plain,adj,positive
5602,plainly,anypos,positive
5603,plausibility,noun,positive
5604,plausible,adj,positive
5605,player,adj,neutral
5606,player,noun,neutral
5607,playful,adj,positive
5608,playfully,adverb,positive
5609,plaything,adj,negative
5610,plaything,noun,negative
5611,plead,verb,both
5612,pleading,adj,both
5613,pleadingly,anypos,both
5614,plea,noun,negative
5615,pleas,adj,negative
5616,pleas,noun,negative
5617,pleasant,adj,positive
5618,pleasantly,adj,positive
5619,please,verb,positive
5620,pleased,adj,positive
5621,pleasing,anypos,positive
5622,pleasingly,anypos,positive
5623,pleasurable,anypos,positive
5624,pleasurably,anypos,positive
5625,pleasure,adj,positive
5626,pleasure,noun,positive
5627,plebeian,adj,negative
5628,pledge,noun,positive
5629,pledge,verb,positive
5630,pledges,adj,positive
5631,pledges,noun,positive
5632,plenary,adj,neutral
5633,plentiful,adj,positive
5634,plenty,anypos,positive
5635,plight,noun,negative
5636,plot,verb,negative
5637,plotters,adj,negative
5638,plotters,noun,negative
5639,ploy,adj,negative
5640,ploy,noun,negative
5641,plunder,verb,negative
5642,plunderer,anypos,negative
5643,plush,adj,positive
5644,poetic,adj,positive
5645,poeticize,verb,positive
5646,poignant,adj,positive
5647,point,adj,neutral
5648,point,noun,neutral
5649,pointless,adj,negative
5650,pointlessly,adverb,negative
5651,poise,noun,positive
5652,poised,adj,positive
5653,poison,adj,negative
5654,poison,noun,negative
5655,poisonous,adj,negative
5656,poisonously,adj,negative
5657,polarisation,adj,negative
5658,polarisation,noun,negative
5659,polemize,verb,negative
5660,polished,adj,positive
5661,polite,adj,positive
5662,politeness,noun,positive
5663,pollute,verb,negative
5664,polluter,adj,negative
5665,polluter,noun,negative
5666,polluters,adj,negative
5667,polluters,noun,negative
5668,polution,noun,negative
5669,pompous,adj,negative
5670,ponder,verb,neutral
5671,poor,adj,negative
5672,poorly,adverb,negative
5673,popular,adj,positive
5674,popular,noun,positive
5675,popularity,adj,positive
5676,popularity,noun,positive
5677,portable,adj,positive
5678,posh,adj,positive
5679,position,adj,neutral
5680,position,noun,neutral
5681,positive,adj,positive
5682,positiveness,noun,positive
5683,positively,adverb,positive
5684,possibility,adj,neutral
5685,possibility,noun,neutral
5686,possible,anypos,neutral
5687,possibly,anypos,neutral
5688,posterity,noun,positive
5689,posture,adj,neutral
5690,posture,noun,neutral
5691,posturing,adj,negative
5692,posturing,noun,negative
5693,potent,adj,positive
5694,potential,adj,positive
5695,potential,noun,positive
5696,pout,verb,negative
5697,poverty,noun,negative
5698,power,adj,neutral
5699,power,noun,neutral
5700,powerful,adj,positive
5701,powerfully,adverb,positive
5702,powerless,adj,negative
5703,practicable,adj,positive
5704,practical,adj,positive
5705,practically,anypos,neutral
5706,pragmatic,adj,positive
5707,praise,noun,positive
5708,praise,verb,positive
5709,praiseworthy,adj,positive
5710,praising,adj,positive
5711,praising,noun,positive
5712,prate,verb,negative
5713,pratfall,noun,negative
5714,prattle,verb,negative
5715,pray,verb,neutral
5716,pre-eminent,adj,positive
5717,preach,verb,positive
5718,preaching,adj,positive
5719,preaching,noun,positive
5720,precarious,adj,negative
5721,precariously,adverb,negative
5722,precaution,noun,positive
5723,precautions,noun,positive
5724,precedent,noun,positive
5725,precious,adj,positive
5726,precious,adverb,neutral
5727,precious,noun,positive
5728,precipitate,verb,negative
5729,precipitous,adj,negative
5730,precise,adj,positive
5731,precisely,adverb,positive
5732,precision,noun,positive
5733,predatory,adj,negative
5734,predicament,noun,negative
5735,predictable,adj,neutral
5736,predictablely,adverb,neutral
5737,predominant,adj,neutral
5738,preeminent,adj,positive
5739,preemptive,adj,positive
5740,prefer,verb,positive
5741,preferable,adj,positive
5742,preferable,anypos,positive
5743,preferably,anypos,positive
5744,preference,noun,positive
5745,preferences,adj,positive
5746,preferences,noun,positive
5747,prejudge,verb,negative
5748,prejudice,adj,negative
5749,prejudice,noun,negative
5750,prejudicial,adj,negative
5751,premeditated,adj,negative
5752,premier,adj,positive
5753,premium,adj,positive
5754,preoccupy,verb,negative
5755,prepared,adj,positive
5756,preponderance,adj,positive
5757,preponderance,noun,positive
5758,preposterous,adj,negative
5759,preposterously,anypos,negative
5760,press,verb,positive
5761,pressing,adj,negative
5762,pressing,noun,negative
5763,pressure,adj,neutral
5764,pressure,noun,neutral
5765,pressures,adj,neutral
5766,pressures,noun,neutral
5767,prestige,noun,positive
5768,prestigious,adj,positive
5769,presumably,anypos,neutral
5770,presume,verb,negative
5771,presumptuous,adj,negative
5772,presumptuous,anypos,negative
5773,presumptuously,anypos,negative
5774,pretence,adj,negative
5775,pretence,noun,negative
5776,pretend,verb,negative
5777,pretense,adj,negative
5778,pretense,noun,negative
5779,pretentious,anypos,negative
5780,pretentiously,anypos,negative
5781,prettily,anypos,positive
5782,pretty,anypos,positive
5783,prevalent,adj,neutral
5784,prevaricate,verb,negative
5785,priceless,adj,positive
5786,pricey,adj,negative
5787,prickle,verb,negative
5788,prickles,adj,negative
5789,prickles,noun,negative
5790,pride,noun,positive
5791,prideful,adj,negative
5792,primarily,adj,neutral
5793,primary,adj,neutral
5794,prime,adj,neutral
5795,primitive,adj,negative
5796,primitive,noun,negative
5797,principle,adj,positive
5798,principle,noun,positive
5799,principled,adj,positive
5800,prison,noun,negative
5801,prisoner,noun,negative
5802,privilege,noun,positive
5803,privileged,adj,positive
5804,prize,verb,positive
5805,pro,noun,positive
5806,pro-American,adj,positive
5807,pro-American,noun,positive
5808,pro-Beijing,adj,positive
5809,pro-Beijing,noun,positive
5810,pro-Cuba,adj,positive
5811,pro-Cuba,noun,positive
5812,pro-peace,adj,positive
5813,pro-peace,noun,positive
5814,proactive,adj,positive
5815,proactive,noun,positive
5816,problem,noun,negative
5817,problematic,adj,negative
5818,problematic,noun,negative
5819,problems,adj,negative
5820,problems,noun,negative
5821,proclaim,verb,neutral
5822,procrastinate,verb,negative
5823,procrastination,noun,negative
5824,prodigious,adj,positive
5825,prodigiously,anypos,positive
5826,prodigy,noun,positive
5827,productive,adj,positive
5828,profane,adj,negative
5829,profane,verb,negative
5830,profanity,noun,negative
5831,profess,verb,positive
5832,proficient,adj,positive
5833,proficiently,adverb,positive
5834,profit,noun,positive
5835,profit,verb,positive
5836,profitable,adj,positive
5837,profound,adj,positive
5838,profoundly,anypos,positive
5839,profuse,adj,positive
5840,profusely,anypos,positive
5841,profusion,noun,positive
5842,prognosticate,verb,neutral
5843,progress,noun,positive
5844,progress,verb,positive
5845,progressive,adj,positive
5846,prohibit,verb,negative
5847,prohibitive,adj,negative
5848,prohibitively,adverb,negative
5849,prolific,adj,positive
5850,prominent,adj,positive
5851,prominence,noun,positive
5852,promise,adj,positive
5853,promise,noun,positive
5854,promising,adj,positive
5855,promoter,adj,positive
5856,promoter,noun,positive
5857,prompt,adj,positive
5858,promptly,adverb,positive
5859,propaganda,adj,negative
5860,propaganda,noun,negative
5861,propagandize,verb,negative
5862,proper,adj,positive
5863,properly,adverb,positive
5864,prophesy,verb,neutral
5865,propitious,adj,positive
5866,propitiously,adverb,positive
5867,proportionate,adj,neutral
5868,proportionate,noun,neutral
5869,proportionately,adverb,neutral
5870,proscription,adj,negative
5871,proscription,noun,negative
5872,proscriptions,adj,negative
5873,proscriptions,noun,negative
5874,prosecute,verb,negative
5875,prospect,adj,positive
5876,prospect,noun,positive
5877,prospects,adj,positive
5878,prospects,noun,positive
5879,prosper,verb,positive
5880,prosperity,adj,positive
5881,prosperity,noun,positive
5882,prosperous,adj,positive
5883,protect,verb,positive
5884,protection,noun,positive
5885,protective,adj,positive
5886,protector,adj,positive
5887,protector,noun,positive
5888,protest,adj,negative
5889,protest,noun,negative
5890,protest,verb,negative
5891,protests,adj,negative
5892,protests,noun,negative
5893,protracted,adj,negative
